,r,vobs
0,3.74907674792,164.259492271
1,1.16891771557,-238.496084659
2,2.30239783167,-287.373548518
3,3.12614193474,-201.506518834
4,0.885057975608,-664.456180513
5,2.51509275964,-52.3311090459
6,2.03910174517,-345.479280224
7,1.20317984055,-19.7777173583
8,115.820098159,500.153095688
9,2.0589884705,-423.067545577
10,20.5435698934,513.404790709
11,0.917488599616,-560.667641456
12,5.39819931444,219.65073244
13,6.82650730774,129.458127927
14,4.36320991723,-53.669379072
15,0.28802659539,-437.445663506
16,2.477855038,-773.797447862
17,2.73497904341,-8.13942636838
18,2.6509072647,-343.966292755
19,3.26154005281,467.184758205
20,1.1396238367,1170.02121277
21,5.27341663765,652.392368216
22,23.0069995956,358.350478099
23,4.33080610215,251.495288764
24,1.20428192066,-301.4980351
25,1.59832458081,-156.954914421
26,1.16499060483,231.320202011
27,3.0611802075,171.093168861
28,21.4574471409,-77.1705286007
29,342.302175616,32.2031341015
30,100.122203367,-529.22260985
31,1.7469703768,181.687521986
32,9.62547791135,799.509139824
33,0.878105071509,-414.165797412
34,47.8427658675,-187.017318789
35,1.27279529784,380.4512047
36,416.281512935,143.691793351
37,75.9148442756,201.435366209
38,16.942711109,-400.782108846
39,1.61700776875,125.322053113
40,3.38317988315,-391.60053482
41,2.39215462935,1002.09825548
42,0.802202694237,-379.906039011
43,0.663737346677,-831.231904139
44,1.04965956765,-752.508606457
45,14.5475534142,-5.12273547703
46,1.81876885541,139.393898491
47,3.79059507075,-426.069475019
48,2.50031023938,-159.638393997
49,72.1305997838,-651.887787579
50,1.35071154694,-659.31103941
51,2.63994327978,-262.002717676
52,0.50983881746,-445.57104881
53,4.6085957278,-56.5121131027
54,14.7297973955,-106.263155686
55,2.65575141619,-527.692343673
56,46.4547191652,302.758748686
57,1.0551325281,-149.333042704
58,1.01760197912,1720.49483907
59,0.932112211957,-196.357557581
60,1.71213048758,-65.0448102462
61,8.01799233594,-208.557317304
62,0.964415875657,-250.750908115
63,2.32927546195,-479.849077622
64,0.901234772836,122.177091228
65,1.47180257514,-411.424974756
66,1.95817129634,548.054466963
67,1.33067205893,-255.752087172
68,1.80479672232,-242.660290761
69,36.4275567608,-490.809844599
70,3.18387010345,-154.983986843
71,4.12332727374,-943.603923202
72,6.99719990315,567.217638868
73,0.462252354675,341.349579442
74,2.39461838447,634.624576592
75,1.8252753586,195.293788692
76,4.52925541128,165.855426899
77,2.89170048818,238.615533694
78,0.636227127531,216.179539045
79,0.515969491076,86.1081034424
80,2.71519771338,775.94223388
81,10.527156601,526.524517934
82,1.20167478077,-1205.32745458
83,8.0183750278,-417.002730958
84,9.46895495269,-758.116618625
85,4.65118564503,114.862661426
86,1.22528097512,253.083630229
87,8.40469886824,43.0830593556
88,53.2655326208,293.235316075
89,2.64539562445,922.609113963
90,4.10153188753,764.318567328
91,9.85665600495,-343.270591802
92,94.6119268503,-286.155304671
93,2.05638592772,394.466774191
94,5.24823964431,7.33783384781
95,2.4397809606,-345.194828958
96,1.8143478955,185.879024587
97,2.42780381386,-372.102604549
98,2.99795822486,144.891290123
99,2.55939390446,375.033400385
100,0.723439417729,407.067189699
101,1.13296232885,-1156.56993089
102,2.09574424936,143.276239754
103,7.0221110734,-436.16485868
104,1.12130611089,308.266885745
105,626.076248591,92.8670999506
106,2.92643393448,-344.82273549
107,1.34743928902,-475.961007474
108,4.38687961461,247.799772384
109,2.59153061966,-889.980659688
110,3.20278606126,554.458267255
111,16.0591015693,-258.256910504
112,7.99719669641,214.928483518
113,5.46005586422,19.0588416386
114,11.3121109431,-479.951838331
115,3.38158313243,427.733168619
116,1.62106030002,246.269273732
117,7.16492024038,654.202602856
118,1.66365919464,93.0418109526
119,4.97840963334,220.933635915
120,7.53819050159,-250.660996796
121,7.47173256465,-6.98804819451
122,2.59209101317,127.119238508
123,4.2671800899,-512.130252095
124,2.55138432514,13.1001382505
125,0.609745003309,-128.736981006
126,0.880549248181,-156.942297067
127,0.636707235707,-407.550397577
128,1.74832953794,-439.351439374
129,3.03518589542,1065.36910641
130,1.17155850991,-354.311072613
131,2.13562736269,191.00533157
132,5.16164817705,-673.908101518
133,0.883999076667,156.677523237
134,1.32732795092,791.610852819
135,3.73925855934,-1025.74717992
136,3.62839202159,-612.169444886
137,1.11223710311,-349.719729644
138,111.833495765,-409.73721571
139,9.7498979585,333.756076999
140,0.809774560275,-676.069135296
141,1.89197786742,-196.378096514
142,1.83380954191,340.60810362
143,1.73251132164,-92.3484828621
144,16.4018331199,317.466871491
145,6.89244998023,105.638552612
146,2.38256221297,665.174004301
147,7.93597823753,597.795792898
148,1.77180989309,-83.9010955389
149,11.1952716538,-6.34161649891
150,47.6902606947,205.53379388
151,19.8300037165,324.196129081
152,1.46210355754,-609.573629331
153,9.66159730906,-648.946020017
154,2.01907098797,-795.593512046
155,1.54314666345,274.087052694
156,1.57844045192,546.999326607
157,6.84330494392,558.63359643
158,688.923889186,-736.993231048
159,1.24341834338,-194.32617532
160,1.40669133531,879.085205726
161,1.43127035418,444.926990766
162,1.49912330372,-37.1976490438
163,14.3080040848,-504.828297926
164,12.6374567342,113.134038507
165,1.57953457311,-433.256745707
166,8.91821264165,-691.03197564
167,22.8715375197,-347.989877295
168,1.1278529218,307.582074307
169,3.28321992139,-318.872241361
170,1.06185033781,494.668061126
171,541.969186297,439.748570972
172,1.52644852129,617.499674556
173,96.2795630568,-245.783369623
174,13.0976349074,357.52297478
175,9.76923858612,124.650329802
176,1.63678082241,1117.84612736
177,0.507689608113,92.6301798926
178,1.35232308097,517.948883968
179,0.977063579573,765.123445893
180,1.01943353679,-340.442923445
181,128.341226819,-376.21601773
182,0.663012318643,-172.989007217
183,2.21490544469,-103.672599623
184,0.352266893677,652.276550918
185,4.64750212141,226.712227663
186,0.545321329454,-1345.69872396
187,185.49579732,-523.593666721
188,3.24692063957,-301.406690904
189,2.40638905811,758.064539722
190,1.35060001201,1129.66964721
191,14.2094552522,257.604576851
192,2.55784710628,443.389283069
193,1.02324780527,-1205.62935565
194,137.234319987,-495.383317195
195,1.85669803921,-240.109413047
196,7.75968507344,-19.3987538023
197,0.892142992145,-933.266139639
198,1.27471252461,-199.331623235
199,1.05721807763,303.639151239
200,5.89681733215,465.95724927
201,27.1446369113,931.731993276
202,1.04254361578,-610.191771485
203,18.0133326132,417.485835687
204,1.16403035107,422.762950813
205,1.69300809122,223.446754229
206,3.64201238952,1148.11799721
207,58.7846792978,162.581795128
208,1.34895435883,212.386494963
209,157.698778055,140.526528053
210,2.85477111076,748.278569703
211,0.538883569234,524.208522654
212,794.339433197,301.555963623
213,1.01087356402,-78.8154141432
214,6.82718693887,594.884979653
215,1.02714350028,-172.615101395
216,0.657160798036,-19.4659252024
217,7.48769478961,-1132.85218996
218,8.55694749519,204.183386593
219,5.75077985438,-758.678473271
220,5.45820149592,-588.295350656
221,7.16918648777,312.996842227
222,2.74975422633,16.1023172282
223,46.6789923869,-445.923690397
224,1.34947881153,-163.844247385
225,3.25248258297,-47.1919140241
226,2.00192258708,-1457.48083158
227,1.72131805878,438.401527227
228,5.28553395645,-172.651321267
229,4.98464104192,618.365728381
230,2.64285303869,466.123316212
231,1.71833819596,835.405754805
232,9.93233639338,-203.293848844
233,2.69936421735,-389.311428611
234,0.702207083095,404.516935846
235,1.51568230288,-407.00181394
236,21.3592697539,-442.447634934
237,38.47536631,-545.858302507
238,1.83920318805,-895.735553471
239,6.5013057844,-161.686343064
240,4.88361799941,-137.387615803
241,0.949705000666,315.560980577
242,688.059970384,336.354966031
243,2.18043119491,-819.194312257
244,2.57941211053,-1213.45595107
245,12.9168101554,-334.673885295
246,5.38140875003,-270.421887518
247,5.17613337516,-81.6595988413
248,1.21061907338,866.006939308
249,1.34491364589,-313.122663071
250,22.2745345311,-1157.1807434
251,1.49619292254,118.292742127
252,1.76440234368,294.962948368
253,1.61923272222,62.3662498496
254,0.1929631852,-1083.34309197
255,2.8781680252,1091.59499392
256,266.574871349,-19.7271280853
257,0.982144540977,141.422633999
258,26.0762179605,-295.775061226
259,0.747117270329,-640.456172269
260,164.227537499,-93.6662221697
261,1.07868675674,1093.54420404
262,0.799194049785,-346.450313609
263,10.9510010508,353.613918012
264,4.35252646322,211.167786536
265,26.4589737973,-45.8129494446
266,3.45413431372,233.263014971
267,1.45657314358,-256.302613288
268,2.2601475273,-353.477467203
269,0.703823075771,569.951331997
270,2.53516913854,-165.696036387
271,5.28669927047,-228.220626506
272,2.76779354396,-10.0185103138
273,12.3256714239,488.24435792
274,1.01927163995,-345.355601013
275,1.43289678065,-91.9167029784
276,1.87673185525,579.244012927
277,1.58039215822,417.621067926
278,97.0390596715,-105.178588133
279,1.39123986236,261.76565539
280,4.78219485308,-430.28116617
281,13.2105087777,-924.97604507
282,5.50217349154,284.583687101
283,0.379152306866,-986.706882506
284,60.3571314262,-75.1283702374
285,2.01356246541,-885.406817787
286,3.88532086745,-176.269067368
287,1.20789501328,-717.684349512
288,1.84559314872,-263.255287006
289,2.13437846064,180.677597173
290,1.06068615301,-182.883287511
291,3.17835003553,-79.6193809488
292,4.30246143025,625.350893368
293,1.55581361065,259.89204655
294,2.48939900041,-51.5883838021
295,1.25449220219,-116.000512982
296,858.720608873,-571.205972015
297,4.75184764846,-26.0988365633
298,1.26492154529,-658.878857906
299,18.8390909068,160.945454241
300,42.0138036038,-233.614425338
301,1.96403778088,200.748930857
302,2.02008436966,-491.708027066
303,314.635950023,388.056408161
304,0.981167765927,-145.764644865
305,0.996602752306,-1.79382430081
306,0.898629503039,542.968611742
307,65.1155444532,-357.549462851
308,452.617165789,469.245746311
309,0.80602001519,1161.82592913
310,133.083351401,191.294256852
311,1.34045852099,-244.439403256
312,24.6903648173,-510.885986399
313,1.20866793326,-1030.71232466
314,2.27023310618,131.266015087
315,31.9935087836,-316.408855937
316,1.07902335764,-521.114001021
317,10.5830420918,566.335343133
318,1.45696439115,-1124.28093155
319,1.3718922848,-273.667231522
320,43.3268862179,305.784136886
321,5.70173869828,-98.947845871
322,3.56487493426,-790.744569262
323,11.8434385394,101.782126683
324,22.7025378105,-96.9666498548
325,1.77534025888,383.384317639
326,0.567495275937,728.410256657
327,7.57188439601,-708.43011985
328,1.5748458955,-1024.64001767
329,1.14900137679,521.320273293
330,0.68669189614,-1072.64272229
331,6.63334781109,97.0636005501
332,17.175518158,322.107721543
333,2.01716193628,-202.241059782
334,301.995775391,519.359609762
335,108.98243773,444.830110029
336,1.56369284042,-639.390113869
337,3.17940159584,768.691689563
338,2.81750864855,-135.90968308
339,3.08848082047,-122.529547234
340,63.927655389,-401.148120501
341,8.97543485182,-468.530446908
342,0.983517817082,518.005992751
343,3.56134839542,186.965295234
344,104.582654707,-274.451589904
345,5.47789445553,-645.67456625
346,7.17768882931,-11.420805529
347,3.44391907615,122.099553786
348,13.3635109987,688.214816761
349,2.79437453787,64.0195115479
350,218.162872602,207.610940971
351,0.995921088849,-957.445621345
352,5.85608951456,445.145236934
353,13.331968805,-544.387908356
354,0.466155648639,-139.805546731
355,3.09795075116,-96.4019454823
356,2.33007186488,-188.129065925
357,1.15815963973,-466.721162695
358,0.826349058906,-808.132918543
359,2.98631874481,-81.9145419931
360,16.2860995134,330.448847692
361,2.96574966428,209.791600165
362,40.3334330977,270.958841137
363,247.489397861,130.675763958
364,1.29013311487,-1275.43245025
365,2.69202443236,-116.23452023
366,11.2051273922,78.5950625586
367,3.33542859269,85.2711699836
368,18.0295353219,286.002720768
369,70.3601106123,334.19202731
370,2.17120469091,536.721419184
371,2.32043399105,321.561944424
372,3.72429795847,-392.905365753
373,1.74792936911,-261.102887599
374,2.89737792845,82.611356783
375,5.33094082413,265.449632399
376,2.6589475848,906.288033726
377,2.61236530439,106.371583653
378,5.12413653187,31.2744862282
379,1.33203424323,-471.690407315
380,4.97887055469,53.3449424586
381,1.94010214641,-127.208788211
382,4.37594383903,-70.3030224395
383,6.19776763073,-322.168304038
384,5.0337988182,637.8001371
385,24.3109698512,-83.9610017254
386,3.7051388736,65.2151342957
387,29.7407078746,247.075393667
388,383.462642286,364.812446154
389,2.19865651678,-309.210227623
390,2.26285340054,-253.471732656
391,1.159614559,1251.76617681
392,115.232409056,138.25311779
393,2.39330518584,-237.92225594
394,1.0285966283,449.401305041
395,14.3413761192,-10.5557466851
396,373.561852523,-97.9092981682
397,1.07029245629,-536.974773753
398,0.513166735062,-36.5468884603
399,37.3949389102,-494.101656708
400,11.9739474058,40.0253894935
401,28.4597053772,-417.404643029
402,1.14791570836,-357.58541644
403,88.0818508381,451.619744298
404,4.59060952685,-376.842255958
405,2.06839174112,-1147.63609798
406,1.11725803671,-1191.63262563
407,1.97204941304,678.703739451
408,1.01563078351,-82.8694939947
409,5.99009692862,-323.045467824
410,0.98194181162,-210.50834495
411,2.94059079229,289.344675397
412,5.21947731717,-30.2092089819
413,3.69786206262,532.438823285
414,2.19870076718,308.49305779
415,0.864314498407,977.340724921
416,11.0972486973,999.906995579
417,1.54230328987,-201.33225995
418,36.1106421024,627.701663136
419,10.1259953971,-163.866132956
420,2.17811759518,230.739025979
421,3.15367031429,-797.027656976
422,4.88449458428,-229.688913384
423,1.21075437302,214.606867797
424,3.95840440889,-93.9837813398
425,3.46795064389,96.0797713202
426,1.27035855193,764.360959728
427,25.8016558102,-252.662661115
428,66.7050563973,-294.12893436
429,1.49834088547,-509.681467671
430,1.54700400584,-216.075311251
431,2.17109329737,-208.340928683
432,1.60624528284,-40.1855846728
433,4.43051254664,758.615784506
434,194.793136421,-370.494637956
435,14.2014174692,267.446398526
436,2.41229029697,831.399465129
437,9.78742246968,-243.09709445
438,11.9543936746,242.640551613
439,25.033893692,186.20875374
440,4.78044867811,-53.4064224652
441,14.2283691617,-186.172380211
442,66.965089583,224.839587118
443,1.09527030399,-164.927782258
444,0.864076707729,573.933514394
445,1.96731003939,-1421.03941667
446,4.50380428808,885.585737372
447,1.25639134317,1014.66453848
448,55.9887994167,-133.535370335
449,1.34832351058,165.699283449
450,50.7205636321,-109.73955733
451,1.26149806696,-1004.11128536
452,318.837692637,-105.018395991
453,1.55314751698,-1153.00294025
454,14.6441052481,286.264006802
455,1.00055883582,1524.24806395
456,2.35332345774,-52.0478753113
457,136.322496296,405.757184959
458,2.84084081567,56.0484567485
459,85.9194771292,-797.81304576
460,2.2218238495,120.93884184
461,2.43022500229,-883.729258745
462,1.34570501943,-154.698783878
463,3.08370879802,-81.6349659058
464,0.474085811582,-225.842703236
465,42.9011086867,-307.351005831
466,2.14931165476,276.283774225
467,1.379359187,171.042800333
468,8.55866615034,-712.880989407
469,1.32801953778,-98.5665368203
470,0.926043990512,-934.498828148
471,1.15515734002,164.324338636
472,122.22202717,493.448341406
473,1.23175717671,-426.271438242
474,1.38147210597,1311.00183355
475,1.64011564194,-157.318077568
476,3.9834053746,-838.830142744
477,8.64218634823,-350.278360495
478,2.30368821989,-740.750908686
479,21.4669112793,-358.036209822
480,2.44392110551,-365.08537076
481,3.56264824488,-256.775194188
482,1.00778288584,-264.055205185
483,3.84708334954,647.610556659
484,1.04488354016,-25.0111098866
485,0.636983961843,-962.200033477
486,5.40110098205,-159.224670856
487,2.0665372889,-105.303062401
