,r,vobs
0,157.315264882,51.9230643578
1,1.94651939728,-1364.41143347
2,0.626695488332,-651.797264852
3,0.966397678223,-145.227004645
4,2.0214097738,-585.496926988
5,2.61666594087,189.628495656
6,5.19934180723,86.4536187813
7,1.10200890321,-132.996260686
8,34.2257437755,17.7400363755
9,1.66185635605,327.623670946
10,4.06174811999,-1053.88912928
11,1.13391270979,-347.27675805
12,14.1328707053,-41.0738131498
13,0.63932841954,318.745493493
14,2.03172935321,449.493312653
15,1.63039197765,-144.109749724
16,3.80603981149,-189.90032162
17,0.619745946662,-51.5158241556
18,4.50066164918,-111.124485918
19,4.98846329662,105.918176769
20,16.1811026168,-71.0936508882
21,2.78787714136,-545.016249066
22,1.3429266555,-52.2211096641
23,1.26922483708,-211.515854879
24,1.48334502096,23.6926614265
25,9.1449642459,183.286120599
26,1.25585351251,-580.743107117
27,1.25985288186,250.889146425
28,10.087167912,88.9398894627
29,1.31519807547,1152.71070685
30,27.658357101,9.72643724221
31,9.43801446166,74.580777206
32,3.75383997188,-472.396611388
33,15.9255399787,268.828201477
34,3.56315059279,-870.225547159
35,1.08086031374,-855.153530171
36,1.40026113975,742.463732893
37,2.17711226933,-151.410153187
38,5.70297530176,243.081601154
39,2.66463904182,-270.811172813
40,3.39955256811,-151.588509802
41,0.853543052716,290.891444067
42,1.80699325142,-104.47981021
43,1.90348840776,472.890314946
44,0.740545178362,-105.146991781
45,6.85532975548,326.209545622
46,0.942476611102,-436.885912099
47,8.07792279132,-337.759644884
48,3.73024152183,173.345165853
49,21.5327870804,-196.399759345
50,0.0229212504728,432.231763696
51,0.747685673259,373.845995265
52,1.6089213613,46.4195280931
53,1.34340870015,-424.903409097
54,2.0808473247,843.852824942
55,1.80099791645,2.61988291308
56,9.52476080426,501.593014368
57,0.729661050652,-517.216531596
58,3.23894009334,-204.066600014
59,0.837127639031,-115.969730155
60,9.21552761463,424.430150205
61,7.48853671588,-174.46868251
62,1.17631388496,130.326225459
63,5.32724917591,-300.659196869
64,1.91225088776,-21.0271247008
65,1.21342799027,-497.862251562
66,4.56255662863,-46.8085567747
67,1.14012530265,45.0288653963
68,1.34970394495,180.547981562
69,2.30430440689,35.4624965511
70,1.50263221854,-162.442771679
71,1.32829440175,-935.058534622
72,0.143149147965,-77.0242121859
73,34.689333661,-488.331684316
74,0.399346675019,294.257689252
75,1.32538241243,-1538.16725629
76,1.08949238525,-49.1523950855
77,22.2046248497,-275.663601223
78,1.61084076175,-499.026428902
79,2.72883557331,-25.9158343148
80,1.01789584067,814.317798036
81,2.35865813684,53.2537848304
82,3.32603739568,576.429078051
83,1.03122176968,679.264435985
84,1.24046430792,-52.2061929522
85,2.01473033563,758.212805315
86,146.58042855,14.2258213938
87,1.38442989073,-19.4430368142
88,12.3363269288,266.431050777
89,1.14160947629,-627.507503102
90,1.92214977231,-755.320741447
91,0.747454986817,977.661147052
92,3.38577446366,-66.7120777186
93,1.00213761551,-1028.44221077
94,1.51848639491,-167.590337671
95,6.4190379283,54.7131409373
96,5.72825824453,2.6298195449
97,0.878311238849,764.508793985
98,6.35607481015,-157.62853592
99,0.37519283567,-862.290583203
100,1.10299166965,-516.525836382
101,0.7094610524,226.072397696
102,4.05620224888,51.3994414836
103,1.43883144119,-417.436290824
104,1.41449015739,126.839177434
105,2.07261577569,715.069271338
106,0.664066290127,110.389637968
107,0.813987062902,-363.34958125
108,2.21733231988,465.170333823
109,1.36692412041,-1507.92229488
110,1.26386723189,-139.765080759
111,2.57702605449,-209.498175296
112,0.168117040695,-112.160824207
113,3.37273401409,293.651472715
114,3.93225391317,-51.7299983984
115,7.86091822796,-543.445381859
116,4.76373140205,-453.33992581
117,0.806546201467,-140.436822331
118,1.52412888939,300.364003618
119,1.00043048096,-524.162527443
120,2.38316452982,-337.942399257
121,3.69951639205,485.953673229
122,2.25522655588,-247.005589245
123,3.00004210272,174.845695903
124,1.00013126542,768.391044825
125,1.89885639491,-558.258187752
126,2.97020409511,432.98688818
127,0.631334630712,553.448851442
128,1.03669312001,-88.4417645419
129,4.52437643406,-165.358745346
130,0.991259690127,144.470470979
131,10.9337284589,87.9302062812
132,0.893310760968,-215.78682565
133,1.21818853322,500.944896951
134,1.78461720206,-694.854153822
135,1.00683004363,161.329309554
136,0.937043011457,-222.905617387
137,1.69801306215,-108.767706702
138,0.84872464436,-520.975957951
139,3.62641772851,261.632106144
140,1.06403805445,-213.17664956
141,6.48350077028,-310.976939492
142,1.93854188427,-12.7752675452
143,3.44484662706,42.0480393521
144,0.69094734576,30.6423335836
145,1.05822336932,-2.1584666847
146,1.01277206174,334.579767984
147,0.418338692212,556.474175796
148,28.3128328294,-245.983120998
149,0.977529480609,-1187.99780888
150,1.465568801,-588.547242164
151,7.07148024088,-169.588817247
152,1.15472992952,-475.397452571
153,0.217819150227,548.909929598
154,0.974364137389,-638.26520276
155,2.09129395828,513.175086811
156,5.86854679314,187.365829418
157,1.19279203126,-663.680606709
158,2.24920064291,105.368408819
159,0.212220182577,325.00739636
160,4.4251148646,200.34540945
161,1.94348910542,87.2508442157
162,0.694918796169,-77.8805338014
163,2.37535134593,57.6992270934
164,1.48030474747,668.947352141
165,1.4817002827,498.373575061
166,1.08279212172,-520.108108238
167,0.1038813558,-223.061563092
168,1.96617771064,-207.94822645
169,1.58390302953,-3.80719318048
170,1.53369765005,109.980038061
171,1.1835324649,-232.446824427
172,2.13198014679,-1084.32527211
173,0.650159251734,-448.211962435
174,2.69854969565,-214.518670422
175,1.98449864427,151.186307465
176,1.18765452452,920.597867463
177,1.04787157932,-138.841970558
178,1.52834020629,237.6979379
179,1.357741958,128.727407144
180,3.69189607971,-253.109864902
181,1.70950163944,-334.946408608
182,1.24802109057,-902.141948227
183,1.55607605321,876.522962943
184,3.89021501924,-649.679672538
185,3.30323863755,-366.619593595
186,1.11387507476,-155.159832157
187,2.63809635711,176.764434397
188,7.73890208217,-393.688342774
189,3.97810213355,210.985972227
190,3.63661266216,27.7049926887
191,2.95930467867,-669.031036152
192,1.57224292818,-182.574657615
193,3.23855629801,-444.536213117
194,2.69790559775,-343.585102984
195,4.08261139386,-1061.39209131
196,8.27635413815,390.789133313
197,0.997231188732,-38.5784834646
198,0.881836991168,-587.721866162
199,7.41777974531,-211.522179979
200,1.03043099596,-1113.0787086
201,1.36514237051,957.223438543
202,0.668159084602,-57.8645631802
203,1.53991376737,46.1560307814
204,3.90083982803,-48.0593497522
205,3.15859834503,93.2615186884
206,1.27643891529,892.967065529
207,2.04784854681,-621.39061987
208,1.04183178501,856.772177512
209,1.70029055681,-264.595326252
210,0.613072195545,250.90181369
211,1.13068054192,-1039.6766271
212,2.22845887628,550.985715148
213,1.25573756716,567.206533293
214,2.43360658328,454.665128477
215,0.935323059024,13.7110289344
216,10.1119396345,-64.0425377342
217,0.782887465176,89.8915179091
218,1.16016410635,589.582255642
219,2.17225304966,1135.48561487
220,2.02719101935,-679.283357468
221,3.42708331049,-634.041040779
222,0.807723929833,718.459600485
223,3.36302013982,-598.635127824
224,7.54706565105,-1.25330817269
225,2.23519766032,-435.344605582
226,4.73833261145,-27.1138441045
227,3.23562619578,-688.738445866
228,0.622113516248,365.282779798
229,1.09555798372,485.231881375
230,1.40705835088,-357.86819662
231,1.80829372118,604.853892393
232,0.931137432111,697.713073732
233,1.41090919321,-158.618349544
234,58.1244709972,473.827035201
235,94.1996379037,90.8047788105
236,1.7582018844,360.040545068
237,1.83744605162,-567.719703421
238,0.810288066063,-196.35930508
239,1.39826001026,238.382061037
240,2.28748251284,-407.961283486
241,22.8391499542,458.760888563
242,0.991814770687,1330.10464596
243,0.841621841316,-174.124988778
244,3.52771326595,378.706964319
245,1.54151971218,-159.051747419
246,1.23368832832,-23.820432863
247,1.07365964422,-412.693876032
248,2.62563299022,-207.152117127
249,0.293178944581,97.8491991248
250,1.35422801261,-445.261161051
251,2.79213168546,-372.897084185
252,1.10496899273,350.054784871
253,0.753287014426,661.45915758
254,2.79240444783,-251.877239161
255,1.01861654178,-567.905931822
256,1.78240970039,-270.56883044
