,0,1,2,3,4
0,0.0,-0.500195058809,1.92692912527,0.712814816737,-73.7576742873
1,0.0,-0.671925185833,-0.785698878749,-2.2989711288,195.234905767
2,0.0,-0.807016766342,-1.66096614555,1.07194223118,-61.9920897757
3,0.0,-2.28264482272,-0.654674400856,0.220784367232,-260.121258941
4,0.0,1.06060200361,-1.68781070248,0.333866163936,-171.897621897
5,0.0,-0.295212335374,-1.91973030116,1.07793000778,-160.6033087
6,0.0,1.07585571361,-1.02951994631,1.38462163471,419.327685867
7,0.0,-1.20650197218,-0.751265535387,-0.359937699346,16.9356242906
8,0.0,-1.63851789458,-1.06890732484,-1.39534448563,15.0216621791
9,0.0,-0.164199721287,0.943962404854,0.364389529931,18.8643384807
10,0.0,-0.597130237845,0.361321216489,1.17995247568,488.200156967
11,0.0,-1.73663254064,-1.44527993895,-0.626816881936,-346.714576051
12,0.0,-1.49436179875,0.99799882994,0.0242032536187,-12.8154851602
13,0.0,-0.360278334483,2.23465437737,-0.758230503493,3.48523491105
14,0.0,0.951799609981,-1.55916869757,1.2541048229,56.2620853383
15,0.0,-1.70708960342,0.371310933385,1.40453879864,-61.8014368925
16,0.0,-1.38062441385,-1.93745603552,-0.972901529827,219.956262975
17,0.0,-1.45895327926,0.291182562581,1.23277496062,-245.009209219
18,0.0,0.455859434091,1.52191063011,-0.175934036483,1087.97799716
19,0.0,0.457879282732,-1.79665989676,0.21970502417,922.774769829
20,0.0,-0.527269223337,1.47081969382,0.797514930247,1979.41422985
21,0.0,1.96695468604,1.10356734806,-0.275033178925,-106.992205051
22,0.0,0.935988224977,-0.622127000796,-0.952572354863,-866.478035089
23,0.0,1.67476407203,1.15638351204,-1.14467722259,1.61530644284
24,0.0,-2.09094395661,-0.594464809476,-1.22484987298,-9.25076531963
25,0.0,-0.428051779289,2.27356297595,0.184151323169,250.689864344
26,0.0,-1.28834647348,0.30106072328,0.591006136382,-152.061879655
27,0.0,-1.62499271444,0.799471409616,0.766825338394,-23.1189302721
28,0.0,-1.32315568597,-0.587997329014,0.991529213306,1490.65964685
29,0.0,1.26102306255,-1.31429870628,-0.433066222969,685.37063221
30,0.0,-1.05071214649,0.094305040308,0.152297995923,-417.544025822
31,0.0,-1.07381925794,0.170815493694,-1.67649513087,-57.4809574062
32,0.0,-1.75538119321,1.76450461794,0.655618866056,-480.276980438
33,0.0,-0.0535062276532,0.998953305033,-0.109509322092,260.880886792
34,0.0,0.606609723095,-0.35832591527,0.77759431552,537.93427296
35,0.0,1.57973822402,0.11547783186,-1.48557813638,980.9042163
36,0.0,-1.73905831329,-1.00282975527,-0.402694558713,208.607783468
37,0.0,-1.76714425386,0.769553617114,-0.287296824528,125.062975332
38,0.0,1.11503345334,-0.744670870517,0.900316423335,-392.122177923
39,0.0,1.36177047666,-0.89101174013,0.948583925346,-107.366736161
40,0.0,1.68956561263,1.68355886405,-0.680356974422,-228.041397541
41,0.0,0.988023173919,0.0549885352144,-0.970511426141,141.79136277
42,0.0,-0.53811762892,2.00102136494,1.19042709554,-366.862034185
43,0.0,0.839029698706,1.4562423226,-0.466147673927,19.5531623887
44,0.0,0.153965962364,-1.12423303924,2.28606636053,21.538757858
45,0.0,1.57387024766,-1.39322315463,1.32886029334,246.887528281
46,0.0,-0.102037278044,2.28276751244,0.532440168717,-33.6031743237
47,0.0,0.143280708142,-1.02062059699,-1.44942493526,-250.245036734
48,0.0,-0.591120597673,-1.04585091628,0.40492741574,-968.22831309
49,0.0,0.13660034139,1.49844273806,-1.68927558967,-233.216915136
50,0.0,-1.37336533335,1.096724879,-1.57097871019,-98.312458932
51,0.0,0.153350615706,1.5540757822,-1.0310783043,225.66286098
52,0.0,-0.508341056748,-1.69251634473,-1.00873611697,713.488360059
53,0.0,-0.00775535867519,2.16928326599,0.951745172196,-749.970148545
54,0.0,-0.482774082353,2.34758099886,0.872194211628,-565.642027058
55,0.0,-0.0698548933742,-2.12583697969,-0.730994227427,-211.866724453
56,0.0,0.614233644034,0.994833075583,2.13085512916,-636.622196345
57,0.0,-1.64478124816,0.276618136062,-1.12479050468,1011.72628761
58,0.0,0.632838557782,-1.40729421066,-0.144920571427,40.7578958403
59,0.0,-0.778635684233,2.14178142073,-0.100276584646,356.139963826
60,0.0,1.28859924914,-1.6796764219,-1.05892240558,-109.572283454
61,0.0,1.191717095,0.36312068698,-2.0435125928,-71.5504843389
62,0.0,0.834680912204,1.97659761347,0.016174462957,0.495743473777
63,0.0,1.09751378837,0.17763526559,2.21506619128,-1024.07117829
64,0.0,-1.58802779294,-0.820173012561,-1.7216262055,-37.3151892772
65,0.0,1.31234409295,0.567655426651,1.65409459372,-501.660759581
66,0.0,0.204158852097,1.2605214512,-0.346992696301,606.260215549
67,0.0,-1.12233037577,1.48087063031,-0.705378010803,234.437738276
68,0.0,0.707275436244,0.37139686318,2.20154086095,-64.6177355074
69,0.0,-0.703378779831,1.31501762629,-0.720201209266,327.730887289
70,0.0,-2.04036720814,-0.0809067427728,-0.8500009552,11.1892166704
71,0.0,-0.239800331942,-1.82194166011,0.837944853987,460.274810917
72,0.0,-0.719768815471,1.04739172575,-0.72086377066,378.668840383
73,0.0,1.25375148059,-0.918482098988,0.523232265159,-465.829688807
74,0.0,1.53721023935,1.18216155539,1.18339499546,-64.6639039879
75,0.0,1.04263069385,-0.492492917554,0.860488584095,337.880824164
76,0.0,-0.155837510238,-2.04504934881,-0.601440628293,175.516430602
77,0.0,-1.80270779975,-0.781330493569,0.173201247137,430.197445463
78,0.0,1.7944977905,0.959196077788,1.01346626542,-6.30701178252
79,0.0,0.338264173695,-0.992469289155,1.20161267157,88.8718527625
80,0.0,0.809330928204,0.77074350091,-1.69190671223,-94.1361246421
81,0.0,0.795464988035,1.29406617464,-0.313769922197,310.305130175
82,0.0,-0.0231890933892,-1.3417884243,1.06693210542,-192.041236894
83,0.0,-0.301114955742,-1.15852438744,1.10798433017,-391.599949743
84,0.0,0.787176239484,-2.40625165227,0.408474392818,480.645800279
85,0.0,1.37211297533,1.17488221319,-1.16275835317,-209.745195111
86,0.0,-0.484366701921,-1.35525466345,0.155970041303,0.859796350879
87,0.0,-1.31944364863,1.72249273291,1.06020437135,-33.4543580983
88,0.0,-1.43069644283,-0.93368876513,-1.40206640828,51.0340274736
89,0.0,-1.45123723534,-1.17100413511,1.67573854274,574.418807258
90,0.0,0.106785488643,-0.427773617075,1.11725486771,-292.660074232
91,0.0,-0.308394439233,-2.3410844248,0.734687086713,154.3477278
92,0.0,1.232112619,-1.5802356176,-1.02169891748,-28.7679863452
93,0.0,-0.272897564018,1.79759621456,-0.093274212388,-470.934389704
94,0.0,1.08733521451,0.780207776673,-0.286910018956,25.4487188704
95,0.0,0.229531909178,0.366317336259,2.4028435232,346.453066481
96,0.0,0.00145150897567,0.282088399742,1.33617242766,338.424833374
97,0.0,0.913341994415,0.240897931824,1.2798458377,232.254634114
98,0.0,0.804133227772,0.887497601057,0.982558099377,352.709002741
99,0.0,1.3876731608,-0.701300598866,0.38527868838,-225.499271228
100,1.0,2.11414561754,2.07548230883,-4.89864718181,-439.456779239
101,1.0,1.63543381565,4.72590567955,-0.359570656498,-223.748084566
102,1.0,1.28762159191,-2.00353215722,5.23671514165,61.5286029908
103,1.0,4.40258551091,-2.35751669712,-3.14359763193,-30.1757633075
104,1.0,0.336331892169,1.28346495878,-4.80826454532,755.6860376
105,1.0,-0.932504866235,2.06503443636,4.61620881309,-430.365157107
106,1.0,3.28453437782,-2.457051477,2.00396284246,-471.610015949
107,1.0,2.49662568999,1.08338161934,3.62098455027,-253.799054095
108,1.0,0.414415974407,-3.22841240829,-3.53689908654,-694.591133534
109,1.0,1.65757040831,2.21263070853,4.91697293453,412.86122103
110,1.0,-5.14557196953,2.13196179348,-2.35291785842,-57.7974068102
111,1.0,-0.237519739267,1.94656618819,4.33073976863,-148.684301441
112,1.0,-3.84897752383,-1.39798998999,4.42449287278,307.396644507
113,1.0,-0.680762153154,-3.74970195651,0.227683072615,-12.2432818371
114,1.0,3.72177476596,-3.31258658507,3.46374140006,233.239914584
115,1.0,2.98665749316,2.24076227372,-0.344426658844,-792.35670927
116,1.0,-3.65554168533,1.27156749701,0.121303558547,-16.5764769535
117,1.0,-3.83860555427,-0.179588918405,-2.23330078081,103.382538822
118,1.0,-1.59937677019,0.823898077654,4.08332634694,54.1380147126
119,1.0,4.07410502632,-1.98448634522,-0.220207748954,-508.854851141
120,1.0,-1.88998417843,5.39858592216,0.421482830719,-222.213929796
121,1.0,2.4949361678,-1.53551107402,4.53395470354,-211.460857531
122,1.0,2.77545901553,-2.76888724324,4.62178375447,396.375890283
123,1.0,-2.46346104347,-1.67551703183,-4.1618366131,8.62207774451
124,1.0,-0.00355640861144,1.53878342878,-3.60579573015,-212.438008505
125,1.0,1.64024297329,1.52734554945,3.63100479191,-224.809408994
126,1.0,2.39792830758,3.91062675262,-0.00475328053101,-277.468931031
127,1.0,-3.50894180772,2.17962117143,1.80327660769,-117.468992911
128,1.0,-2.06218171693,2.20313377578,3.89458317431,129.14262554
129,1.0,-0.631312195639,-2.19304904353,4.1635402655,207.218993753
130,1.0,1.45398982784,-5.72680401869,0.000803960046992,2.50768265742
131,1.0,3.45168092683,1.4211740575,-3.2848560036,-59.9786996387
132,1.0,-1.02948863741,4.61782394999,-2.02558387888,-441.847084666
133,1.0,1.71876050719,1.80794674667,1.96393542042,1255.89667038
134,1.0,2.10006272201,-0.940811451602,-4.52431279029,233.7423272
135,1.0,1.75630508895,2.94582877326,3.57423795832,216.089968104
136,1.0,4.81369312652,-1.77492162008,-1.48401090682,-329.464790268
137,1.0,-3.99959690919,-2.96740057014,3.51432072579,-56.7829365277
138,1.0,1.93623437584,-4.19021032208,1.92335658478,372.242177122
139,1.0,1.09768139042,-1.89176009641,-4.08646842876,1324.8516588
140,1.0,2.58040700567,2.62354345364,-0.854408189702,208.044703358
141,1.0,4.33294098146,-0.66372664354,0.684213482789,239.31292159
142,1.0,1.08055425237,-2.57093898683,3.30228784083,691.004834779
143,1.0,2.88650368457,1.77795128352,-2.1094650377,-14.3281770807
144,1.0,-2.46907044867,1.55234488642,-1.43717238448,1.32102085473
145,1.0,-0.471983063071,2.34520268197,-2.86512739552,122.895908123
146,1.0,-0.72675333839,1.9989876758,2.04330721717,-252.409028012
147,1.0,1.24835024424,-3.34576895533,-2.03354736519,-73.9561207574
148,1.0,-3.00683679497,1.47478535335,4.09691851088,-158.053097719
149,1.0,-5.15849962298,-1.20752766855,0.507973374681,-108.146199335
150,1.0,-1.91600793683,1.50747252597,3.07671508391,-148.896710822
151,1.0,3.79789256534,3.40476409641,0.391877037874,-82.2229588219
152,1.0,4.54461061761,0.26939241224,-1.12331340614,-33.5491382655
153,1.0,2.01705134647,1.82253890625,-0.898776727904,68.9770525107
154,1.0,-3.03797664493,-2.83961064403,1.07487641196,264.988162075
155,1.0,1.44731152324,2.01939171928,0.737912761114,-72.9889558229
156,1.0,-2.37512229006,-4.64239578151,3.08868753324,-4.24249372209
157,1.0,-3.5296658539,0.279528941094,-1.63475239424,-152.350694568
158,1.0,-2.16018786084,1.49428597785,-3.1496590435,-104.864022634
159,1.0,1.54409005117,2.63743647114,-1.85557892955,4.49430736939
160,1.0,-4.46024964538,-2.48913042392,1.80009842435,-129.111283015
161,1.0,-2.85832116432,-0.549835191969,0.925219752264,-269.785867821
162,1.0,4.30341465363,-2.56765738615,-2.42650636722,310.711749733
163,1.0,0.354878532653,-3.93861424485,-3.13697803201,-122.247782666
164,1.0,-4.25520140298,-1.79932593157,-2.63609424551,-41.0055807641
165,1.0,2.77213760287,-3.8329279902,0.342429963321,70.6747374386
166,1.0,0.0833839939665,1.25740179515,2.30013755909,166.089894687
167,1.0,1.44403610978,3.94912632498,2.95974837326,-521.297312212
168,1.0,1.10520943835,-3.39111407233,-0.23859148791,-199.906640908
169,1.0,-3.14556606215,-2.63176765029,-3.22210051239,-770.973334309
170,1.0,-1.63349921167,-1.32189191523,1.64048557013,148.596992045
171,1.0,-0.408560010661,-1.14739468789,-5.74977991114,-366.947717949
172,1.0,-3.25354065846,2.88791199784,2.82314877892,-290.364198893
