,r,vobs
0,1.00134476249,-1602.73290787
1,6.84034171357,545.756418944
2,0.783675207113,2823.85660249
3,1.15295727911,-119.002558941
4,1.10941499689,-4387.17867858
5,1.12531359607,395.403034569
6,1.39585442595,1354.10754229
7,0.466482217235,-11.2179126748
8,2.05240996163,-192.130025118
9,1.16192866119,-1503.51921606
10,3.26110559513,1123.2580696
11,1.03605886092,-137.62607216
12,2.7265410491,644.620819172
13,1.50353840085,627.481800998
14,25.2482840849,159.330348672
15,7.31379664334,-38.0828977235
16,1.32102885917,2020.30588792
17,2.56507506055,606.538962767
18,0.85338827523,-662.445483922
19,1.85195009572,1875.65374261
20,0.326195687239,411.414940926
21,6.05978339087,417.881237283
22,4.88339963164,332.271434143
23,1.39108051252,1271.65349304
24,0.9868132912,-2263.65791612
25,1.56086076421,-2644.92959076
26,39.2951869682,263.99321437
27,3.11482964675,1162.98489004
28,174.620361133,137.308250349
29,1.26533186858,557.137376228
30,23.5109420771,-398.496701832
31,3.86932344278,-721.714188628
32,0.247946001506,-2889.38529365
33,2.01700753073,-1667.81611976
34,34.9586857787,165.383329882
35,2.71303204161,1617.47233454
36,0.981616684492,694.953629189
37,0.107665866064,163.127028084
38,0.504807615351,-525.577905974
39,1.67797596699,-1477.37537681
40,1.67677440109,447.953397425
41,33.2409263852,-159.684380202
42,4.91600712529,-4.96375998732
43,1.13813387476,-1647.34973317
44,1.93004199446,127.107942244
45,5.51402435372,29.5418582157
46,48.0593248538,167.310118842
47,3.908966033,-2223.70832637
48,1.14030883842,354.395577719
49,5.07514907299,-676.914313506
50,1.98445782643,235.548991435
51,0.715157260103,2969.59611873
52,317.133774038,281.674033076
53,4.86114046239,44.7037925925
54,14.1050985202,-108.858686492
55,11.9059332397,559.399752954
56,1.13550714039,1602.2343079
57,43.1347869262,-96.9247768818
58,10.8809352315,639.329381729
59,4.45081985223,-1342.68860864
60,5.33541542808,-214.521920882
61,1.26162338277,-3314.23132521
62,14.3472700648,-876.566567658
63,8.54085064562,-227.923494247
64,45.2740637496,-30.8479755631
65,41.0836597842,4.90075438244
66,4.29282437049,67.3197333764
67,3.02699396607,1132.39716978
68,22.1388585338,-481.129849529
69,1.93728386597,-22.5570811658
70,81.1982009337,-25.9703804605
71,13.8576853673,208.102861301
72,29.4784170972,-395.1974406
73,4.73392325537,-524.07785697
74,5.88288645747,625.751285173
75,1.25457948141,-2173.53359701
76,1.07473095832,422.739887543
77,0.868130178223,-1447.35387398
78,1.36740427313,-296.958303734
79,170.442836381,-19.61515854
80,22.1341656788,115.20855128
81,2.97958262933,534.408788412
82,430.071445055,72.7841586303
83,381.282742766,-21.1975813292
84,0.635915093491,-84.657667498
85,0.65410538425,-53.1691450121
86,1.14383301313,557.104996189
87,2.51102447475,-1218.57289854
88,8.77514230103,-98.1527077036
89,1.07393829516,-919.22805652
90,3.30138504813,1686.00584742
91,144.359994625,-200.973533745
92,1.55211039657,87.879809839
93,22.685319833,-283.659239933
94,4.54990176732,1464.91354072
95,12.5928733372,143.594126697
96,1.4673102827,772.411223075
97,43.4581800824,-31.8368182984
98,22.0591431925,257.726989148
99,0.537421556723,34.026355148
100,14.5952447492,-71.7676456179
101,1.5105614586,-1410.81137678
102,1.4353505364,-384.814910408
103,82.2301832708,345.859373857
104,65.4031426852,-208.2428785
105,2.18330887035,967.092258035
106,1.61417144069,-624.654198129
107,8.29149873274,-374.141088888
108,8.60640201675,284.924450483
109,6.17550609523,-1.07023186034
110,1.45351089363,-37.9604980821
111,3.31507986714,-695.686853578
112,4.36652743586,-1898.27228127
113,9.72814817196,763.717370148
114,1.45062208669,-1093.66465296
115,59.6884746522,243.957356838
116,0.634660268067,-912.170668192
117,2.42368172866,-1054.20118243
118,1.06485655909,-820.971226423
119,3.81898889507,-282.775988979
120,16.1269559374,260.275694771
121,13.1816637713,-16.4359031375
122,4.28766465802,-197.5611331
123,0.715548990611,1183.06580306
124,1.25536502299,1528.51178585
125,12.5428582341,-239.187329817
126,1.07942894263,-2462.38002982
127,27.0730528469,218.327801018
128,0.883249493076,57.2779596103
129,1.05991079821,-1469.61682328
130,2.34304636644,-1423.12849761
131,2.49297953616,138.179318933
132,1.16712764524,-1308.51829835
133,1.38056185637,449.406036087
134,1.1040235544,107.048477203
135,0.705538193492,10.9206408312
136,3.77516790643,-361.874750072
137,6.56504036691,-660.450279462
138,250.384841109,23.7296466945
139,37.8781151472,-156.448807024
140,2.09607345341,-765.033268937
141,11.5879587334,-232.508426863
142,32.7654016093,541.498248367
143,12.4759670787,460.486024436
144,4.34248091813,168.514127429
145,2.02402638467,805.607243003
146,3.12806000505,-31.0846623573
147,1.27587457383,424.726324007
148,0.740127572196,-1730.86036675
149,30.6597574323,-406.870253648
150,3.18133968137,144.925003139
151,166.15324129,-87.8126936574
152,0.413804915883,-262.081244354
153,0.908083095279,-190.758927692
154,1.75816733664,1713.73463882
155,9.73315682438,-244.633659771
156,4.755097769,525.171925514
157,9.26146272401,234.996497935
158,1.99813240692,-130.807914194
159,4.80477840188,-710.572686137
160,0.86807960008,-414.137337681
161,0.124002452854,-2137.3220647
162,2.58116564993,1173.71063036
163,1.78617753483,-704.25256582
164,2.10962898648,-1254.13665035
165,5.72275044113,-655.671681585
166,1.30356555624,1927.36869169
167,12.5028379661,352.882406014
168,10.9822451933,425.245324853
169,1.03166796367,530.204204324
170,8.82501504481,-772.291469333
171,0.832482356317,221.259077825
172,42.1430786305,101.597295882
173,1.96924228869,183.557428345
174,11.0723525106,-478.560674147
175,1.5149330363,2706.89533556
176,2.25191237293,-311.835111875
177,9.5801827456,-347.334170826
178,6.65952389875,-1033.53302857
179,0.326654930689,-883.089722017
180,2.15707145253,694.09928932
181,25.1913293637,-26.258465716
182,6.8707006616,-1895.57863696
183,2.11382001089,-64.3919327912
184,37.6185650501,-572.540165251
185,1.40069388709,-929.991411448
186,1.54281701695,828.184701925
187,2.37079225313,249.75456772
188,3.13338314492,-205.247912952
189,1.42574178253,-394.476477175
190,8.28695310033,382.12032655
191,1.28654167853,292.063759505
192,39.0356884719,-115.841730785
193,7.98378229382,78.8857918302
194,0.868901105463,-1042.56886629
195,0.923575446695,2599.8585989
196,1.22482911767,1286.56518578
197,1.32738367929,2553.44554984
198,1.26411081893,-419.850030671
199,14.552714544,257.378478271
200,4.068717874,89.9316348154
201,13.381306532,-671.853893519
202,1.97193781329,-504.802051231
203,7.87969304995,-536.794213353
204,1.230776522,-45.4712902259
205,1.59217107269,723.469517354
206,1.47140344471,479.214972915
207,11.9572754104,275.42869734
208,53.2169984807,-135.353803422
209,1.50874713744,-795.345165139
210,5.15144538879,-59.7410555761
211,3.44247850021,69.2468754676
212,0.854774407048,-1318.20460633
213,0.784780865998,1193.30638198
214,127.224412556,-8.81078271096
215,1.83507553084,279.226644694
216,4.23640006605,-685.723032457
217,3.27479619209,-832.741201798
218,8.53192689577,-584.032026374
219,3.81120690435,361.68600452
220,4.70176597186,1204.65685684
221,1.39430189286,-35.1964086965
222,2.32077498055,-406.098449441
